,DateRep,day,month,year,Cases,Deaths,Countries.and.territories,geoId,countryterritoryCode,popData2018,t
3906,25/03/2020,25,3,2020,26,0,Kyrgyzstan,KG,KGZ,6315800,2020.22950819672
3905,26/03/2020,26,3,2020,2,0,Kyrgyzstan,KG,KGZ,6315800,2020.23224043716
3904,27/03/2020,27,3,2020,0,0,Kyrgyzstan,KG,KGZ,6315800,2020.2349726776
3903,28/03/2020,28,3,2020,14,0,Kyrgyzstan,KG,KGZ,6315800,2020.23770491803
3916,25/03/2020,25,3,2020,2,0,Laos,LA,LAO,7061507,2020.22950819672
3915,26/03/2020,26,3,2020,0,0,Laos,LA,LAO,7061507,2020.23224043716
3914,27/03/2020,27,3,2020,4,0,Laos,LA,LAO,7061507,2020.2349726776
3913,28/03/2020,28,3,2020,0,0,Laos,LA,LAO,7061507,2020.23770491803
3938,03/03/2020,3,3,2020,1,0,Latvia,LV,LVA,1926542,2020.1693989071
3937,08/03/2020,8,3,2020,1,0,Latvia,LV,LVA,1926542,2020.18306010929
3936,09/03/2020,9,3,2020,1,0,Latvia,LV,LVA,1926542,2020.18579234973
3935,10/03/2020,10,3,2020,3,0,Latvia,LV,LVA,1926542,2020.18852459016
3934,11/03/2020,11,3,2020,2,0,Latvia,LV,LVA,1926542,2020.1912568306
3933,12/03/2020,12,3,2020,2,0,Latvia,LV,LVA,1926542,2020.19398907104
3932,13/03/2020,13,3,2020,6,0,Latvia,LV,LVA,1926542,2020.19672131148
3931,14/03/2020,14,3,2020,3,0,Latvia,LV,LVA,1926542,2020.19945355191
3930,15/03/2020,15,3,2020,7,0,Latvia,LV,LVA,1926542,2020.20218579235
3929,16/03/2020,16,3,2020,5,0,Latvia,LV,LVA,1926542,2020.20491803279
3928,17/03/2020,17,3,2020,5,0,Latvia,LV,LVA,1926542,2020.20765027322
3927,18/03/2020,18,3,2020,25,0,Latvia,LV,LVA,1926542,2020.21038251366
3926,19/03/2020,19,3,2020,10,0,Latvia,LV,LVA,1926542,2020.2131147541
3925,20/03/2020,20,3,2020,15,0,Latvia,LV,LVA,1926542,2020.21584699454
3924,21/03/2020,21,3,2020,25,0,Latvia,LV,LVA,1926542,2020.21857923497
3923,22/03/2020,22,3,2020,13,0,Latvia,LV,LVA,1926542,2020.22131147541
3922,23/03/2020,23,3,2020,15,0,Latvia,LV,LVA,1926542,2020.22404371585
3921,24/03/2020,24,3,2020,41,0,Latvia,LV,LVA,1926542,2020.22677595628
3920,25/03/2020,25,3,2020,17,0,Latvia,LV,LVA,1926542,2020.22950819672
3919,26/03/2020,26,3,2020,24,0,Latvia,LV,LVA,1926542,2020.23224043716
3918,27/03/2020,27,3,2020,23,0,Latvia,LV,LVA,1926542,2020.2349726776
3917,28/03/2020,28,3,2020,36,0,Latvia,LV,LVA,1926542,2020.23770491803
4023,31/12/2019,31,12,2019,0,0,Lebanon,LB,LBN,6848925,2019.99726027397
4022,01/01/2020,1,1,2020,0,0,Lebanon,LB,LBN,6848925,2020
4021,02/01/2020,2,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.00273224044
4020,03/01/2020,3,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.00546448087
4019,04/01/2020,4,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.00819672131
4018,05/01/2020,5,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.01092896175
4017,06/01/2020,6,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.01366120219
4016,07/01/2020,7,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.01639344262
4015,08/01/2020,8,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.01912568306
4014,09/01/2020,9,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.0218579235
4013,10/01/2020,10,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.02459016393
4012,11/01/2020,11,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.02732240437
4011,12/01/2020,12,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.03005464481
4010,13/01/2020,13,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.03278688525
4009,14/01/2020,14,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.03551912568
4008,15/01/2020,15,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.03825136612
4007,16/01/2020,16,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.04098360656
4006,17/01/2020,17,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.04371584699
4005,18/01/2020,18,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.04644808743
4004,19/01/2020,19,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.04918032787
4003,20/01/2020,20,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.05191256831
4002,21/01/2020,21,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.05464480874
4001,22/01/2020,22,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.05737704918
4000,23/01/2020,23,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.06010928962
3999,24/01/2020,24,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.06284153005
3998,25/01/2020,25,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.06557377049
3997,26/01/2020,26,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.06830601093
3996,27/01/2020,27,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.07103825137
3995,28/01/2020,28,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.0737704918
3994,29/01/2020,29,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.07650273224
3993,30/01/2020,30,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.07923497268
3992,31/01/2020,31,1,2020,0,0,Lebanon,LB,LBN,6848925,2020.08196721311
3991,01/02/2020,1,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.08469945355
3990,02/02/2020,2,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.08743169399
3989,03/02/2020,3,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.09016393443
3988,04/02/2020,4,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.09289617486
3987,05/02/2020,5,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.0956284153
3986,06/02/2020,6,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.09836065574
3985,07/02/2020,7,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.10109289617
3984,08/02/2020,8,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.10382513661
3983,09/02/2020,9,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.10655737705
3982,10/02/2020,10,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.10928961749
3981,11/02/2020,11,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.11202185792
3980,12/02/2020,12,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.11475409836
3979,13/02/2020,13,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.1174863388
3978,14/02/2020,14,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.12021857923
3977,15/02/2020,15,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.12295081967
3976,16/02/2020,16,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.12568306011
3975,17/02/2020,17,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.12841530055
3974,18/02/2020,18,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.13114754098
3973,19/02/2020,19,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.13387978142
3972,20/02/2020,20,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.13661202186
3971,21/02/2020,21,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.1393442623
3970,22/02/2020,22,2,2020,1,0,Lebanon,LB,LBN,6848925,2020.14207650273
3969,23/02/2020,23,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.14480874317
3968,24/02/2020,24,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.14754098361
3967,25/02/2020,25,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.15027322404
3966,26/02/2020,26,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.15300546448
3965,27/02/2020,27,2,2020,1,0,Lebanon,LB,LBN,6848925,2020.15573770492
3964,28/02/2020,28,2,2020,1,0,Lebanon,LB,LBN,6848925,2020.15846994536
3963,29/02/2020,29,2,2020,0,0,Lebanon,LB,LBN,6848925,2020.16120218579
3962,01/03/2020,1,3,2020,1,0,Lebanon,LB,LBN,6848925,2020.16393442623
3961,02/03/2020,2,3,2020,6,0,Lebanon,LB,LBN,6848925,2020.16666666667
3960,03/03/2020,3,3,2020,3,0,Lebanon,LB,LBN,6848925,2020.1693989071
3959,06/03/2020,6,3,2020,3,0,Lebanon,LB,LBN,6848925,2020.17759562842
3958,07/03/2020,7,3,2020,6,0,Lebanon,LB,LBN,6848925,2020.18032786885
3957,09/03/2020,9,3,2020,10,0,Lebanon,LB,LBN,6848925,2020.18579234973
3956,10/03/2020,10,3,2020,9,0,Lebanon,LB,LBN,6848925,2020.18852459016
3955,11/03/2020,11,3,2020,0,1,Lebanon,LB,LBN,6848925,2020.1912568306
3954,12/03/2020,12,3,2020,20,1,Lebanon,LB,LBN,6848925,2020.19398907104
3953,13/03/2020,13,3,2020,5,0,Lebanon,LB,LBN,6848925,2020.19672131148
3952,15/03/2020,15,3,2020,27,1,Lebanon,LB,LBN,6848925,2020.20218579235
3951,16/03/2020,16,3,2020,6,0,Lebanon,LB,LBN,6848925,2020.20491803279
3950,17/03/2020,17,3,2020,21,0,Lebanon,LB,LBN,6848925,2020.20765027322
3949,18/03/2020,18,3,2020,0,0,Lebanon,LB,LBN,6848925,2020.21038251366
3948,19/03/2020,19,3,2020,13,1,Lebanon,LB,LBN,6848925,2020.2131147541
3947,20/03/2020,20,3,2020,16,0,Lebanon,LB,LBN,6848925,2020.21584699454
3946,21/03/2020,21,3,2020,14,0,Lebanon,LB,LBN,6848925,2020.21857923497
3945,22/03/2020,22,3,2020,67,0,Lebanon,LB,LBN,6848925,2020.22131147541
3944,23/03/2020,23,3,2020,18,0,Lebanon,LB,LBN,6848925,2020.22404371585
3943,24/03/2020,24,3,2020,19,0,Lebanon,LB,LBN,6848925,2020.22677595628
3942,25/03/2020,25,3,2020,37,0,Lebanon,LB,LBN,6848925,2020.22950819672
3941,26/03/2020,26,3,2020,29,0,Lebanon,LB,LBN,6848925,2020.23224043716
3940,27/03/2020,27,3,2020,35,2,Lebanon,LB,LBN,6848925,2020.2349726776
3939,28/03/2020,28,3,2020,23,1,Lebanon,LB,LBN,6848925,2020.23770491803
4035,17/03/2020,17,3,2020,1,0,Liberia,LR,LBR,4818977,2020.20765027322
4034,18/03/2020,18,3,2020,1,0,Liberia,LR,LBR,4818977,2020.21038251366
4033,19/03/2020,19,3,2020,0,0,Liberia,LR,LBR,4818977,2020.2131147541
4032,20/03/2020,20,3,2020,0,0,Liberia,LR,LBR,4818977,2020.21584699454
4031,21/03/2020,21,3,2020,0,0,Liberia,LR,LBR,4818977,2020.21857923497
4030,22/03/2020,22,3,2020,1,0,Liberia,LR,LBR,4818977,2020.22131147541
4029,23/03/2020,23,3,2020,0,0,Liberia,LR,LBR,4818977,2020.22404371585
4028,24/03/2020,24,3,2020,0,0,Liberia,LR,LBR,4818977,2020.22677595628
4027,25/03/2020,25,3,2020,0,0,Liberia,LR,LBR,4818977,2020.22950819672
4026,26/03/2020,26,3,2020,0,0,Liberia,LR,LBR,4818977,2020.23224043716
4025,27/03/2020,27,3,2020,0,0,Liberia,LR,LBR,4818977,2020.2349726776
4024,28/03/2020,28,3,2020,0,0,Liberia,LR,LBR,4818977,2020.23770491803
4039,25/03/2020,25,3,2020,1,0,Libya,LY,LBY,6678567,2020.22950819672
4038,26/03/2020,26,3,2020,0,0,Libya,LY,LBY,6678567,2020.23224043716
4037,27/03/2020,27,3,2020,0,0,Libya,LY,LBY,6678567,2020.2349726776
4036,28/03/2020,28,3,2020,0,0,Libya,LY,LBY,6678567,2020.23770491803
4057,05/03/2020,5,3,2020,1,0,Liechtenstein,LI,LIE,37910,2020.17486338798
4056,12/03/2020,12,3,2020,2,0,Liechtenstein,LI,LIE,37910,2020.19398907104
4055,13/03/2020,13,3,2020,1,0,Liechtenstein,LI,LIE,37910,2020.19672131148
4054,14/03/2020,14,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020.19945355191
4053,15/03/2020,15,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020.20218579235
4052,16/03/2020,16,3,2020,3,0,Liechtenstein,LI,LIE,37910,2020.20491803279
4051,17/03/2020,17,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020.20765027322
4050,18/03/2020,18,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020.21038251366
4049,19/03/2020,19,3,2020,18,0,Liechtenstein,LI,LIE,37910,2020.2131147541
4048,20/03/2020,20,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020.21584699454
4047,21/03/2020,21,3,2020,9,0,Liechtenstein,LI,LIE,37910,2020.21857923497
4046,22/03/2020,22,3,2020,2,0,Liechtenstein,LI,LIE,37910,2020.22131147541
4045,23/03/2020,23,3,2020,10,0,Liechtenstein,LI,LIE,37910,2020.22404371585
4044,24/03/2020,24,3,2020,0,0,Liechtenstein,LI,LIE,37910,2020.22677595628
4043,25/03/2020,25,3,2020,1,0,Liechtenstein,LI,LIE,37910,2020.22950819672
4042,26/03/2020,26,3,2020,4,0,Liechtenstein,LI,LIE,37910,2020.23224043716
4041,27/03/2020,27,3,2020,5,0,Liechtenstein,LI,LIE,37910,2020.2349726776
4040,28/03/2020,28,3,2020,4,0,Liechtenstein,LI,LIE,37910,2020.23770491803
4137,31/12/2019,31,12,2019,0,0,Lithuania,LT,LTU,2789533,2019.99726027397
4136,01/01/2020,1,1,2020,0,0,Lithuania,LT,LTU,2789533,2020
4135,02/01/2020,2,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.00273224044
4134,03/01/2020,3,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.00546448087
4133,04/01/2020,4,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.00819672131
4132,05/01/2020,5,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.01092896175
4131,06/01/2020,6,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.01366120219
4130,07/01/2020,7,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.01639344262
4129,08/01/2020,8,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.01912568306
4128,09/01/2020,9,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.0218579235
4127,10/01/2020,10,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.02459016393
4126,11/01/2020,11,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.02732240437
4125,12/01/2020,12,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.03005464481
4124,13/01/2020,13,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.03278688525
4123,14/01/2020,14,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.03551912568
4122,15/01/2020,15,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.03825136612
4121,16/01/2020,16,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.04098360656
4120,17/01/2020,17,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.04371584699
4119,18/01/2020,18,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.04644808743
4118,19/01/2020,19,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.04918032787
4117,20/01/2020,20,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.05191256831
4116,21/01/2020,21,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.05464480874
4115,22/01/2020,22,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.05737704918
4114,23/01/2020,23,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.06010928962
4113,24/01/2020,24,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.06284153005
4112,25/01/2020,25,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.06557377049
4111,26/01/2020,26,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.06830601093
4110,27/01/2020,27,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.07103825137
4109,28/01/2020,28,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.0737704918
4108,29/01/2020,29,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.07650273224
4107,30/01/2020,30,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.07923497268
4106,31/01/2020,31,1,2020,0,0,Lithuania,LT,LTU,2789533,2020.08196721311
4105,01/02/2020,1,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.08469945355
4104,02/02/2020,2,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.08743169399
4103,03/02/2020,3,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.09016393443
4102,04/02/2020,4,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.09289617486
4101,05/02/2020,5,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.0956284153
4100,06/02/2020,6,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.09836065574
4099,07/02/2020,7,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.10109289617
4098,08/02/2020,8,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.10382513661
4097,09/02/2020,9,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.10655737705
4096,10/02/2020,10,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.10928961749
4095,11/02/2020,11,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.11202185792
4094,12/02/2020,12,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.11475409836
4093,13/02/2020,13,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.1174863388
4092,14/02/2020,14,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.12021857923
4091,15/02/2020,15,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.12295081967
4090,16/02/2020,16,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.12568306011
4089,17/02/2020,17,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.12841530055
4088,18/02/2020,18,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.13114754098
4087,19/02/2020,19,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.13387978142
4086,20/02/2020,20,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.13661202186
4085,21/02/2020,21,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.1393442623
4084,22/02/2020,22,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.14207650273
4083,23/02/2020,23,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.14480874317
4082,24/02/2020,24,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.14754098361
4081,25/02/2020,25,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.15027322404
4080,26/02/2020,26,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.15300546448
4079,27/02/2020,27,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.15573770492
4078,28/02/2020,28,2,2020,1,0,Lithuania,LT,LTU,2789533,2020.15846994536
4077,29/02/2020,29,2,2020,0,0,Lithuania,LT,LTU,2789533,2020.16120218579
4076,01/03/2020,1,3,2020,0,0,Lithuania,LT,LTU,2789533,2020.16393442623
4075,02/03/2020,2,3,2020,0,0,Lithuania,LT,LTU,2789533,2020.16666666667
4074,11/03/2020,11,3,2020,2,0,Lithuania,LT,LTU,2789533,2020.1912568306
4073,12/03/2020,12,3,2020,0,0,Lithuania,LT,LTU,2789533,2020.19398907104
4072,14/03/2020,14,3,2020,3,0,Lithuania,LT,LTU,2789533,2020.19945355191
4071,15/03/2020,15,3,2020,3,0,Lithuania,LT,LTU,2789533,2020.20218579235
4070,16/03/2020,16,3,2020,5,0,Lithuania,LT,LTU,2789533,2020.20491803279
4069,17/03/2020,17,3,2020,3,0,Lithuania,LT,LTU,2789533,2020.20765027322
4068,18/03/2020,18,3,2020,8,0,Lithuania,LT,LTU,2789533,2020.21038251366
4067,19/03/2020,19,3,2020,8,0,Lithuania,LT,LTU,2789533,2020.2131147541
4066,20/03/2020,20,3,2020,15,0,Lithuania,LT,LTU,2789533,2020.21584699454
4065,21/03/2020,21,3,2020,21,1,Lithuania,LT,LTU,2789533,2020.21857923497
4064,22/03/2020,22,3,2020,36,0,Lithuania,LT,LTU,2789533,2020.22131147541
4063,23/03/2020,23,3,2020,38,0,Lithuania,LT,LTU,2789533,2020.22404371585
4062,24/03/2020,24,3,2020,36,0,Lithuania,LT,LTU,2789533,2020.22677595628
4061,25/03/2020,25,3,2020,30,1,Lithuania,LT,LTU,2789533,2020.22950819672
4060,26/03/2020,26,3,2020,65,2,Lithuania,LT,LTU,2789533,2020.23224043716
4059,27/03/2020,27,3,2020,25,0,Lithuania,LT,LTU,2789533,2020.2349726776
4058,28/03/2020,28,3,2020,59,1,Lithuania,LT,LTU,2789533,2020.23770491803
4219,31/12/2019,31,12,2019,0,0,Luxembourg,LU,LUX,607728,2019.99726027397
4218,01/01/2020,1,1,2020,0,0,Luxembourg,LU,LUX,607728,2020
4217,02/01/2020,2,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.00273224044
4216,03/01/2020,3,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.00546448087
4215,04/01/2020,4,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.00819672131
4214,05/01/2020,5,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.01092896175
4213,06/01/2020,6,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.01366120219
4212,07/01/2020,7,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.01639344262
4211,08/01/2020,8,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.01912568306
4210,09/01/2020,9,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.0218579235
4209,10/01/2020,10,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.02459016393
4208,11/01/2020,11,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.02732240437
4207,12/01/2020,12,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.03005464481
4206,13/01/2020,13,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.03278688525
4205,14/01/2020,14,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.03551912568
4204,15/01/2020,15,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.03825136612
4203,16/01/2020,16,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.04098360656
4202,17/01/2020,17,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.04371584699
4201,18/01/2020,18,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.04644808743
4200,19/01/2020,19,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.04918032787
4199,20/01/2020,20,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.05191256831
4198,21/01/2020,21,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.05464480874
4197,22/01/2020,22,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.05737704918
4196,23/01/2020,23,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.06010928962
4195,24/01/2020,24,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.06284153005
4194,25/01/2020,25,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.06557377049
4193,26/01/2020,26,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.06830601093
4192,27/01/2020,27,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.07103825137
4191,28/01/2020,28,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.0737704918
4190,29/01/2020,29,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.07650273224
4189,30/01/2020,30,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.07923497268
4188,31/01/2020,31,1,2020,0,0,Luxembourg,LU,LUX,607728,2020.08196721311
4187,01/02/2020,1,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.08469945355
4186,02/02/2020,2,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.08743169399
4185,03/02/2020,3,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.09016393443
4184,04/02/2020,4,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.09289617486
4183,05/02/2020,5,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.0956284153
4182,06/02/2020,6,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.09836065574
4181,07/02/2020,7,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.10109289617
4180,08/02/2020,8,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.10382513661
4179,09/02/2020,9,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.10655737705
4178,10/02/2020,10,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.10928961749
4177,11/02/2020,11,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.11202185792
4176,12/02/2020,12,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.11475409836
4175,13/02/2020,13,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.1174863388
4174,14/02/2020,14,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.12021857923
4173,15/02/2020,15,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.12295081967
4172,16/02/2020,16,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.12568306011
4171,17/02/2020,17,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.12841530055
4170,18/02/2020,18,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.13114754098
4169,19/02/2020,19,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.13387978142
4168,20/02/2020,20,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.13661202186
4167,21/02/2020,21,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.1393442623
4166,22/02/2020,22,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.14207650273
4165,23/02/2020,23,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.14480874317
4164,24/02/2020,24,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.14754098361
4163,25/02/2020,25,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.15027322404
4162,26/02/2020,26,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.15300546448
4161,27/02/2020,27,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.15573770492
4160,28/02/2020,28,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.15846994536
4159,29/02/2020,29,2,2020,0,0,Luxembourg,LU,LUX,607728,2020.16120218579
4158,01/03/2020,1,3,2020,1,0,Luxembourg,LU,LUX,607728,2020.16393442623
4157,02/03/2020,2,3,2020,0,0,Luxembourg,LU,LUX,607728,2020.16666666667
4156,07/03/2020,7,3,2020,2,0,Luxembourg,LU,LUX,607728,2020.18032786885
4155,09/03/2020,9,3,2020,2,0,Luxembourg,LU,LUX,607728,2020.18579234973
4154,11/03/2020,11,3,2020,2,0,Luxembourg,LU,LUX,607728,2020.1912568306
4153,12/03/2020,12,3,2020,0,0,Luxembourg,LU,LUX,607728,2020.19398907104
4152,13/03/2020,13,3,2020,19,0,Luxembourg,LU,LUX,607728,2020.19672131148
4151,14/03/2020,14,3,2020,12,1,Luxembourg,LU,LUX,607728,2020.19945355191
4150,16/03/2020,16,3,2020,39,0,Luxembourg,LU,LUX,607728,2020.20491803279
4149,17/03/2020,17,3,2020,4,0,Luxembourg,LU,LUX,607728,2020.20765027322
4148,18/03/2020,18,3,2020,59,0,Luxembourg,LU,LUX,607728,2020.21038251366
4147,19/03/2020,19,3,2020,70,1,Luxembourg,LU,LUX,607728,2020.2131147541
4146,20/03/2020,20,3,2020,135,2,Luxembourg,LU,LUX,607728,2020.21584699454
