"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"84",85,91,0.925063330620466,0.0101285160570866,0.907160942119794,0.910335287367383,0.943553371729066,0.924203035945071,0.943553371729066,0.943553371729066,0.949464264723945,"13/05/2020"
"85",86,92,0.842010679887632,0.0129027556792262,0.820609775362827,0.82428828204405,0.865461229891484,0.840504578644254,0.865461229891484,0.865461229891484,0.872793089036822,"14/05/2020"
"86",87,93,0.789816893637868,0.0195767899792251,0.762556591589819,0.76675965274192,0.824585931488984,0.786287635273656,0.824585931488984,0.824585931488984,0.840687612462272,"15/05/2020"
"87",88,94,0.771549401696414,0.027936729965274,0.738387752957025,0.742180432534136,0.824513675759365,0.764706669769443,0.824513675759365,0.824513675759365,0.848033841213569,"16/05/2020"
"88",89,95,0.777438276622483,0.0358925305457816,0.735309281847838,0.738911384629949,0.848297755810243,0.767951419672808,0.848297755810243,0.848297755810243,0.873907851970187,"17/05/2020"
"89",90,96,0.789205108904904,0.0416491991420861,0.736892608841635,0.74080226547698,0.870638164234738,0.779535114347356,0.870638164234738,0.870638164234738,0.894643801275736,"18/05/2020"
"90",91,97,0.77816922259722,0.0434139231021457,0.718007290660185,0.722945710594427,0.859976208999332,0.770475079993618,0.859976208999332,0.859976208999332,0.879379519501282,"19/05/2020"
"91",92,98,0.773837873525468,0.0440661600613254,0.709620680452189,0.715650095038404,0.854439241219512,0.767722639725683,0.854439241219512,0.854439241219512,0.872342223935429,"20/05/2020"
"92",93,99,0.778794334045659,0.043836089590995,0.714855114038674,0.720422308972402,0.858062925629329,0.773272984306682,0.858062925629329,0.858062925629329,0.876657435635755,"21/05/2020"
"93",94,100,0.779114722893174,0.0424570390512659,0.717572363488001,0.722061370960002,0.855752559916779,0.774238341081834,0.855752559916779,0.855752559916779,0.874927012208161,"22/05/2020"
"94",95,101,0.799388107758139,0.0424615827052333,0.738491873255222,0.742462379753362,0.876551548020484,0.794407861706457,0.876551548020484,0.876551548020484,0.896076381795951,"23/05/2020"
"95",96,102,0.81002762213115,0.0412742113301582,0.750073969163174,0.754103897947288,0.885624485881942,0.80490020345466,0.885624485881942,0.885624485881942,0.902592267197594,"24/05/2020"
"96",97,103,0.792314250188622,0.0384895410493255,0.735581365566287,0.739609953790269,0.862126277087812,0.787729788645952,0.862126277087812,0.862126277087812,0.876576315447378,"25/05/2020"
"97",98,104,0.773774648028553,0.0370487429049409,0.719833283032933,0.723730382764232,0.840389024139424,0.76936124543704,0.840389024139424,0.840389024139424,0.855977624756829,"26/05/2020"
"98",99,105,0.875449913200092,0.0428454375310968,0.815001783632146,0.819347377230923,0.952808250537061,0.869731986985402,0.952808250537061,0.952808250537061,0.975115750024486,"27/05/2020"
"99",100,106,0.880963343610329,0.0380794464291586,0.822878389152502,0.827277983294843,0.949942462273761,0.877156190549047,0.949942462273761,0.949942462273761,0.959631474703119,"28/05/2020"
"100",101,107,0.872082374150828,0.0329020156175721,0.819110876310189,0.823500939227508,0.928436734376847,0.870242101576997,0.928436734376847,0.928436734376847,0.936672823564751,"29/05/2020"
"101",102,108,0.836899490181511,0.028132444387492,0.790783088240968,0.794985963474998,0.885036323722405,0.835525949447038,0.885036323722405,0.885036323722405,0.893684273044844,"30/05/2020"
"102",103,109,0.789953809824039,0.0256073306939404,0.749261724487221,0.75328903184051,0.833732856876772,0.788072308703091,0.833732856876772,0.833732856876772,0.843860597645291,"31/05/2020"
"103",104,110,0.78661204067966,0.0286551525563105,0.745986479692516,0.749966958474954,0.837473260775046,0.782871521411579,0.837473260775046,0.837473260775046,0.856985352121654,"01/06/2020"
"104",105,111,0.80587740762347,0.0334952147970045,0.76205462399594,0.765989338468072,0.871127222283619,0.799306105504216,0.871127222283619,0.871127222283619,0.893617895104979,"02/06/2020"
"105",106,112,0.698990237562404,0.0316505862615671,0.657953023098003,0.661248041055086,0.761458702629352,0.691578613682318,0.761458702629352,0.761458702629352,0.777851563454363,"03/06/2020"
